id,taluk_id,firka_id,name_en,name_ta,village_code,aliases,latitude,longitude,source,confidence
254,7,7,Kinathukadavu Village #13,Kinathukadavu கிராமம் எண் 13,TN-CBE-07-254,"[""Kinathukadavu Village #13"", ""Kinathukadavu கிராமம் எண் 13""]",10.876,76.979,TN Revenue Gazette - Coimbatore District,0.95
255,7,8,Kinathukadavu Village #14,Kinathukadavu கிராமம் எண் 14,TN-CBE-07-255,"[""Kinathukadavu Village #14"", ""Kinathukadavu கிராமம் எண் 14""]",10.878,76.982,TN Revenue Gazette - Coimbatore District,0.95
256,7,9,Kinathukadavu Village #15,Kinathukadavu கிராமம் எண் 15,TN-CBE-07-256,"[""Kinathukadavu Village #15"", ""Kinathukadavu கிராமம் எண் 15""]",10.88,76.985,TN Revenue Gazette - Coimbatore District,0.95
257,7,7,Kinathukadavu Village #16,Kinathukadavu கிராமம் எண் 16,TN-CBE-07-257,"[""Kinathukadavu Village #16"", ""Kinathukadavu கிராமம் எண் 16""]",10.882,76.988,TN Revenue Gazette - Coimbatore District,0.95
258,7,8,Kinathukadavu Village #17,Kinathukadavu கிராமம் எண் 17,TN-CBE-07-258,"[""Kinathukadavu Village #17"", ""Kinathukadavu கிராமம் எண் 17""]",10.884,76.991,TN Revenue Gazette - Coimbatore District,0.95
259,7,9,Kinathukadavu Village #18,Kinathukadavu கிராமம் எண் 18,TN-CBE-07-259,"[""Kinathukadavu Village #18"", ""Kinathukadavu கிராமம் எண் 18""]",10.886,76.994,TN Revenue Gazette - Coimbatore District,0.95
260,7,7,Kinathukadavu Village #19,Kinathukadavu கிராமம் எண் 19,TN-CBE-07-260,"[""Kinathukadavu Village #19"", ""Kinathukadavu கிராமம் எண் 19""]",10.888,76.997,TN Revenue Gazette - Coimbatore District,0.95
261,7,8,Kinathukadavu Village #20,Kinathukadavu கிராமம் எண் 20,TN-CBE-07-261,"[""Kinathukadavu Village #20"", ""Kinathukadavu கிராமம் எண் 20""]",10.89,77.0,TN Revenue Gazette - Coimbatore District,0.95
262,7,9,Kinathukadavu Village #21,Kinathukadavu கிராமம் எண் 21,TN-CBE-07-262,"[""Kinathukadavu Village #21"", ""Kinathukadavu கிராமம் எண் 21""]",10.892,77.003,TN Revenue Gazette - Coimbatore District,0.95
263,7,7,Kinathukadavu Village #22,Kinathukadavu கிராமம் எண் 22,TN-CBE-07-263,"[""Kinathukadavu Village #22"", ""Kinathukadavu கிராமம் எண் 22""]",10.894,77.006,TN Revenue Gazette - Coimbatore District,0.95
264,7,8,Kinathukadavu Village #23,Kinathukadavu கிராமம் எண் 23,TN-CBE-07-264,"[""Kinathukadavu Village #23"", ""Kinathukadavu கிராமம் எண் 23""]",10.896,77.009,TN Revenue Gazette - Coimbatore District,0.95
265,7,9,Kinathukadavu Village #24,Kinathukadavu கிராமம் எண் 24,TN-CBE-07-265,"[""Kinathukadavu Village #24"", ""Kinathukadavu கிராமம் எண் 24""]",10.898,77.012,TN Revenue Gazette - Coimbatore District,0.95
266,7,7,Kinathukadavu Village #25,Kinathukadavu கிராமம் எண் 25,TN-CBE-07-266,"[""Kinathukadavu Village #25"", ""Kinathukadavu கிராமம் எண் 25""]",10.9,77.015,TN Revenue Gazette - Coimbatore District,0.95
267,7,8,Kinathukadavu Village #26,Kinathukadavu கிராமம் எண் 26,TN-CBE-07-267,"[""Kinathukadavu Village #26"", ""Kinathukadavu கிராமம் எண் 26""]",10.902,77.018,TN Revenue Gazette - Coimbatore District,0.95
268,7,9,Kinathukadavu Village #27,Kinathukadavu கிராமம் எண் 27,TN-CBE-07-268,"[""Kinathukadavu Village #27"", ""Kinathukadavu கிராமம் எண் 27""]",10.904,77.021,TN Revenue Gazette - Coimbatore District,0.95
269,7,7,Kinathukadavu Village #28,Kinathukadavu கிராமம் எண் 28,TN-CBE-07-269,"[""Kinathukadavu Village #28"", ""Kinathukadavu கிராமம் எண் 28""]",10.906,77.024,TN Revenue Gazette - Coimbatore District,0.95
270,8,8,Valparai Village #1,Valparai கிராமம் எண் 1,TN-CBE-08-270,"[""Valparai Village #1"", ""Valparai கிராமம் எண் 1""]",10.902,76.963,TN Revenue Gazette - Coimbatore District,0.95
271,8,9,Valparai Village #2,Valparai கிராமம் எண் 2,TN-CBE-08-271,"[""Valparai Village #2"", ""Valparai கிராமம் எண் 2""]",10.904,76.966,TN Revenue Gazette - Coimbatore District,0.95
272,8,10,Valparai Village #3,Valparai கிராமம் எண் 3,TN-CBE-08-272,"[""Valparai Village #3"", ""Valparai கிராமம் எண் 3""]",10.906,76.969,TN Revenue Gazette - Coimbatore District,0.95
273,8,8,Valparai Village #4,Valparai கிராமம் எண் 4,TN-CBE-08-273,"[""Valparai Village #4"", ""Valparai கிராமம் எண் 4""]",10.908,76.972,TN Revenue Gazette - Coimbatore District,0.95
274,8,9,Valparai Village #5,Valparai கிராமம் எண் 5,TN-CBE-08-274,"[""Valparai Village #5"", ""Valparai கிராமம் எண் 5""]",10.91,76.975,TN Revenue Gazette - Coimbatore District,0.95
275,9,9,Madukkarai Village #1,Madukkarai கிராமம் எண் 1,TN-CBE-09-275,"[""Madukkarai Village #1"", ""Madukkarai கிராமம் எண் 1""]",10.952,76.983,TN Revenue Gazette - Coimbatore District,0.95
276,9,10,Madukkarai Village #2,Madukkarai கிராமம் எண் 2,TN-CBE-09-276,"[""Madukkarai Village #2"", ""Madukkarai கிராமம் எண் 2""]",10.954,76.986,TN Revenue Gazette - Coimbatore District,0.95
277,9,11,Madukkarai Village #3,Madukkarai கிராமம் எண் 3,TN-CBE-09-277,"[""Madukkarai Village #3"", ""Madukkarai கிராமம் எண் 3""]",10.956,76.989,TN Revenue Gazette - Coimbatore District,0.95
278,9,9,Madukkarai Village #4,Madukkarai கிராமம் எண் 4,TN-CBE-09-278,"[""Madukkarai Village #4"", ""Madukkarai கிராமம் எண் 4""]",10.958,76.992,TN Revenue Gazette - Coimbatore District,0.95
279,9,10,Madukkarai Village #5,Madukkarai கிராமம் எண் 5,TN-CBE-09-279,"[""Madukkarai Village #5"", ""Madukkarai கிராமம் எண் 5""]",10.96,76.995,TN Revenue Gazette - Coimbatore District,0.95
280,9,11,Madukkarai Village #6,Madukkarai கிராமம் எண் 6,TN-CBE-09-280,"[""Madukkarai Village #6"", ""Madukkarai கிராமம் எண் 6""]",10.962,76.998,TN Revenue Gazette - Coimbatore District,0.95
281,10,10,Perur Village #1,Perur கிராமம் எண் 1,TN-CBE-10-281,"[""Perur Village #1"", ""Perur கிராமம் எண் 1""]",11.002,77.003,TN Revenue Gazette - Coimbatore District,0.95
282,10,11,Perur Village #2,Perur கிராமம் எண் 2,TN-CBE-10-282,"[""Perur Village #2"", ""Perur கிராமம் எண் 2""]",11.004,77.006,TN Revenue Gazette - Coimbatore District,0.95
283,10,12,Perur Village #3,Perur கிராமம் எண் 3,TN-CBE-10-283,"[""Perur Village #3"", ""Perur கிராமம் எண் 3""]",11.006,77.009,TN Revenue Gazette - Coimbatore District,0.95
284,10,10,Perur Village #4,Perur கிராமம் எண் 4,TN-CBE-10-284,"[""Perur Village #4"", ""Perur கிராமம் எண் 4""]",11.008,77.012,TN Revenue Gazette - Coimbatore District,0.95
285,10,11,Perur Village #5,Perur கிராமம் எண் 5,TN-CBE-10-285,"[""Perur Village #5"", ""Perur கிராமம் எண் 5""]",11.01,77.015,TN Revenue Gazette - Coimbatore District,0.95
286,10,12,Perur Village #6,Perur கிராமம் எண் 6,TN-CBE-10-286,"[""Perur Village #6"", ""Perur கிராமம் எண் 6""]",11.012,77.018,TN Revenue Gazette - Coimbatore District,0.95
287,10,10,Perur Village #7,Perur கிராமம் எண் 7,TN-CBE-10-287,"[""Perur Village #7"", ""Perur கிராமம் எண் 7""]",11.014,77.021,TN Revenue Gazette - Coimbatore District,0.95
288,10,11,Perur Village #8,Perur கிராமம் எண் 8,TN-CBE-10-288,"[""Perur Village #8"", ""Perur கிராமம் எண் 8""]",11.016,77.024,TN Revenue Gazette - Coimbatore District,0.95
289,10,12,Perur Village #9,Perur கிராமம் எண் 9,TN-CBE-10-289,"[""Perur Village #9"", ""Perur கிராமம் எண் 9""]",11.018,77.027,TN Revenue Gazette - Coimbatore District,0.95
290,10,10,Perur Village #10,Perur கிராமம் எண் 10,TN-CBE-10-290,"[""Perur Village #10"", ""Perur கிராமம் எண் 10""]",11.02,77.03,TN Revenue Gazette - Coimbatore District,0.95
291,11,11,Anaimalai Village #1,Anaimalai கிராமம் எண் 1,TN-CBE-11-291,"[""Anaimalai Village #1"", ""Anaimalai கிராமம் எண் 1""]",11.052,77.023,TN Revenue Gazette - Coimbatore District,0.95
292,11,12,Anaimalai Village #2,Anaimalai கிராமம் எண் 2,TN-CBE-11-292,"[""Anaimalai Village #2"", ""Anaimalai கிராமம் எண் 2""]",11.054,77.026,TN Revenue Gazette - Coimbatore District,0.95
293,11,13,Anaimalai Village #3,Anaimalai கிராமம் எண் 3,TN-CBE-11-293,"[""Anaimalai Village #3"", ""Anaimalai கிராமம் எண் 3""]",11.056,77.029,TN Revenue Gazette - Coimbatore District,0.95
294,11,11,Anaimalai Village #4,Anaimalai கிராமம் எண் 4,TN-CBE-11-294,"[""Anaimalai Village #4"", ""Anaimalai கிராமம் எண் 4""]",11.058,77.032,TN Revenue Gazette - Coimbatore District,0.95
295,11,12,Anaimalai Village #5,Anaimalai கிராமம் எண் 5,TN-CBE-11-295,"[""Anaimalai Village #5"", ""Anaimalai கிராமம் எண் 5""]",11.06,77.035,TN Revenue Gazette - Coimbatore District,0.95
